year,marca,modelo,pasajeros,descripcion,precio,preciodolar,Combustible:,Cilindrada:,Transmisión:,Estilo:,Color Exterior:,Color Interior:,Placa:,Provincia:
2016,Mitsubishi,"MONTERO SPORT • 7 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Automática Estilo: Todo Terreno 4x2 Revisiones al dia... radio android car play.. unico dueño.. no se resibe... impecable Color Exterior: NEGRO Color Interior: GRIS Placa: Termina en 3 Provincia: Heredia ¢ 14,550,000 ($",Ver,"['MONTERO', 'SPORT', '•', '7', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Revisiones', 'al', 'dia...', 'radio', 'android', 'car', 'play..', 'unico', 'dueño..', 'no', 'se', 'resibe...', 'impecable', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '3', 'Provincia:', 'Heredia', '¢', '14,550,000', '($', '27,196)*', 'Ver', 'Detalles']", 14550000, 27196,Diesel,2500 cc,Automática,Todo Terreno 4x2,NEGRO,GRIS,Termina en 3,Heredia
2013,Mitsubishi,"L200 SPORTERO • 5 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Automática Estilo: Pickup 4x4 Excelente estado, recibo de menor valor Color Exterior: GRIS Color Interior: GRIS Placa: ND Provincia: Heredia ¢ 14,550,000 ($",Ver,"['L200', 'SPORTERO', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Pickup', '4x4', 'Excelente', 'estado,', 'recibo', 'de', 'menor', 'valor', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'GRIS', 'Placa:', 'ND', 'Provincia:', 'Heredia', '¢', '14,550,000', '($', '27,196)*', 'Ver', 'Detalles']", 14550000, 27196,Diesel,2500 cc,Automática,Pickup 4x4,GRIS,GRIS,ND,Heredia
2019,Toyota,RAV4,5,"['RAV4', '•', '5', 'Pas.']", 14500000, 27103,Gasolina,2000 cc,Manual,Todo Terreno 4x4,PLATEADO,NEGRO,Termina en 2,Heredia
2018,BMW,X1,5,"['X1', '•', '5', 'Pas.']", 14500000, 27103,Gasolina,1500 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 6,San José
2012,Toyota,FORTUNER,7,"['FORTUNER', '•', '7', 'Pas.']", 14526000, 27151,Diesel,3000 cc,Manual,Todo Terreno 4x4,GRIS,CAFE,Termina en 4,Alajuela
2018,BMW,X1,6,"['X1', '•', '6', 'Pas.']",$ 27154,¢ 14527155,Gasolina,1500 cc,Automática,Todo Terreno 4x2,PLATEADO,NEGRO,Termina en 7,San José
2012,Hino,DUTRO 300,3,"['DUTRO', '300', '•', '3', 'Pas.']", 14550000, 27196,Diesel,4000 cc,Manual,Camión 5.0-7.5 ton.,BLANCO,GRIS,Termina en 2,Heredia
2012,Hino,DUTRO 300,3,"['DUTRO', '300', '•', '3', 'Pas.']", 14550000, 27196,Diesel,4000 cc,Manual,Camión 5.0-7.5 ton.,BLANCO,GRIS,Termina en 3,Alajuela
2022,Suzuki,VITARA,5,"['VITARA', '•', '5', 'Pas.']",$ 27205,¢ 14554410,Gasolina,1600 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO,Termina en 2,Cartago
2013,Mitsubishi,L200,5,"['L200', '•', '5', 'Pas.']", 14575000, 27243,Diesel,2500 cc,Automática,Pickup 4x4,BLANCO,NEGRO-GRIS,Termina en 2,Alajuela
2021,Nissan,"QASHQAI • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x2 FINANCIO, AUTOMATICO, DIRECCION ELECTRICA, POCO KILOMETRAJE,EXCELENTE ESTADO Color Exterior: BLANCO Color Interior: NEGRO Placa: Termina en 9 Provincia: San José ¢ 14,600,000 ($",Ver,"['QASHQAI', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'FINANCIO,', 'AUTOMATICO,', 'DIRECCION', 'ELECTRICA,', 'POCO', 'KILOMETRAJE,EXCELENTE', 'ESTADO', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '9', 'Provincia:', 'San', 'José', '¢', '14,600,000', '($', '27,290)*', 'Ver', 'Detalles']", 14600000, 27290,Gasolina,2000 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,Termina en 9,San José
2014,Mitsubishi,"L200 SPORTERO • 5 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Automática Estilo: Pickup 4x4 Tope de linea. Cuero. Quemacocos. Snorkle. Pegadero. Entre otro Color Exterior: PLATEADO Color Interior: NEGRO Placa: Termina en 2 Provincia: San José ¢ 14,600,000 ($",Ver,"['L200', 'SPORTERO', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Pickup', '4x4', 'Tope', 'de', 'linea.', 'Cuero.', 'Quemacocos.', 'Snorkle.', 'Pegadero.', 'Entre', 'otro', 'Color', 'Exterior:', 'PLATEADO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '2', 'Provincia:', 'San', 'José', '¢', '14,600,000', '($', '27,290)*', 'Ver', 'Detalles']", 14600000, 27290,Diesel,2500 cc,Automática,Pickup 4x4,PLATEADO,NEGRO,Termina en 2,San José
2021,Toyota,"COROLLA HYBRID • 5 Pas. Combustible: Gasolina Cilindrada: 1800 cc Transmisión: Automática Estilo: Sedán Full extras muy poco uso excelente autonomia de gasolina record agencia Color Exterior: NEGRO Color Interior: NEGRO Placa: Termina en 6 Provincia: San José ¢ 14,700,000 ($",Ver,"['COROLLA', 'HYBRID', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1800', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'Full', 'extras', 'muy', 'poco', 'uso', 'excelente', 'autonomia', 'de', 'gasolina', 'record', 'agencia', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '6', 'Provincia:', 'San', 'José', '¢', '14,700,000', '($', '27,477)*', 'Ver', 'Detalles']", 14700000, 27477,Gasolina,1800 cc,Automática,Sedán,NEGRO,NEGRO,Termina en 6,San José
2012,Toyota,"TACOMA • 5 Pas. Combustible: Gasolina Cilindrada: 4000 cc Transmisión: Automática Estilo: Pickup 4x4 Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en 5 Provincia: Alajuela ¢ 14,700,000 ($",Ver,"['TACOMA', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '4000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Pickup', '4x4', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '5', 'Provincia:', 'Alajuela', '¢', '14,700,000', '($', '27,477)*', 'Ver', 'Detalles']", 14700000, 27477,Gasolina,4000 cc,Automática,Pickup 4x4,GRIS,NEGRO,Termina en 5,Alajuela
2018,Mitsubishi,"OUTLANDER • 7 Pas. Combustible: Gasolina Cilindrada: 3000 cc Transmisión: Automática Estilo: Todo Terreno 4x4 Version GT Full extras, record agencia, un solo dueño, traspaso incluido Color Exterior: GRID Color Interior: NEGRO Placa: Termina en 9 Provincia: Cartago ¢ 14,700,000 ($",Ver,"['OUTLANDER', '•', '7', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '3000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Version', 'GT', 'Full', 'extras,', 'record', 'agencia,', 'un', 'solo', 'dueño,', 'traspaso', 'incluido', 'Color', 'Exterior:', 'GRID', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '9', 'Provincia:', 'Cartago', '¢', '14,700,000', '($', '27,477)*', 'Ver', 'Detalles']", 14700000, 27477,Gasolina,3000 cc,Automática,Todo Terreno 4x4,GRID,NEGRO,Termina en 9,Cartago
2015,BMW,316I M,5,"['316I', 'M', '•', '5', 'Pas.']", 14600000, 27290,Gasolina,1600 cc,Automática,Sedán,GRIS,NEGRO,Termina en 2,San José
2016,Nissan,FRONTIER,5,"['FRONTIER', '•', '5', 'Pas.']", 14600000, 27290,Diesel,2500 cc,Manual,Pickup 4x4,BLANCO,NEGRO,Termina en 5,Cartago
2013,Isuzu,DMAX LS,5,"['DMAX', 'LS', '•', '5', 'Pas.']", 14600000, 27290,Diesel,2500 cc,Manual,Pickup 4x4,GRIS,NEGRO,Termina en 4,Alajuela
2020,Suzuki,JIMNY,4,"['JIMNY', '•', '4', 'Pas.']", 14600000, 27290,Gasolina,1500 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO,Termina en 8,Heredia
2019,Hyundai,TUCSON,5,"['TUCSON', '•', '5', 'Pas.']", 14600000, 27290,Gasolina,2000 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 7,San José
2016,Nissan,PATHFINDER,7,"['PATHFINDER', '•', '7', 'Pas.']", 14600000, 27290,Gasolina,3500 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO/BEIGE,Termina en 1,San José
2020,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 14650000, 27383,Híbrido,1800 cc,Automática,Sedán,NEGRO,NEGRO,ND,Heredia
2014,Chevrolet,COLORADO LT,5,"['COLORADO', 'LT', '•', '5', 'Pas.']", 14650000, 27383,Diesel,2500 cc,Manual,Pickup 4x4,ANARANJADO,BEIGE,Termina en 0,San José
2014,Toyota,HILUX,4,"['HILUX', '•', '4', 'Pas.']", 14650000, 27383,Diesel,2400 cc,Manual,Pickup 4x4,VERDE,GRIS,Termina en 5,San José
2015,BMW,X3 XDRIVE 20D,5,"['X3', 'XDRIVE', '20D', '•', '5', 'Pas.']", 14685000, 27449,Diesel,2000 cc,Automática,Todo Terreno 4x4,AZUL,NEGRO,Termina en 4,San José
2017,Honda,"CRV LX • 5 Pas. Combustible: Gasolina Cilindrada: 2400 cc Transmisión: Automática Estilo: Todo Terreno 4x2 Excelente estado un único dueño mantenimiento de agencia. Precio Negociable. Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en 7 Provincia: San José ¢ 14,700,000 ($",Ver,"['CRV', 'LX', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2400', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Excelente', 'estado', 'un', 'único', 'dueño', 'mantenimiento', 'de', 'agencia.', 'Precio', 'Negociable.', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '7', 'Provincia:', 'San', 'José', '¢', '14,700,000', '($', '27,477)*', 'Ver', 'Detalles']", 14700000, 27477,Gasolina,2400 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 7,San José
2016,Isuzu,"DMAX • 4 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Pickup 4x4 unico dueño muy buen estado Color Exterior: BLANCO Color Interior: GRIS Y NEGRO Placa: Termina en 6 Provincia: Alajuela ¢ 14,700,000 ($",Ver,"['DMAX', '•', '4', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pickup', '4x4', 'unico', 'dueño', 'muy', 'buen', 'estado', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'GRIS', 'Y', 'NEGRO', 'Placa:', 'Termina', 'en', '6', 'Provincia:', 'Alajuela', '¢', '14,700,000', '($', '27,477)*', 'Ver', 'Detalles']", 14700000, 27477,Diesel,2500 cc,Manual,Pickup 4x4,BLANCO,GRIS Y NEGRO,Termina en 6,Alajuela
2019,Toyota,"RAV4 XLE • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x2 ÚNICO DUEÑO BAJO KM AIRE CLIMATIZADO LLANTAS NVAS TERMINÉ ESTRENAR RECIBO -FINANCIO-LLAME YA !! Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en 4 Provincia: Heredia ¢ 14,712,500 ($",Ver,"['RAV4', 'XLE', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'ÚNICO', 'DUEÑO', 'BAJO', 'KM', 'AIRE', 'CLIMATIZADO', 'LLANTAS', 'NVAS', 'TERMINÉ', 'ESTRENAR', 'RECIBO', '-FINANCIO-LLAME', 'YA', '!!', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '4', 'Provincia:', 'Heredia', '¢', '14,712,500', '($', '27,500)*', 'Ver', 'Detalles']", 14712500, 27500,Gasolina,2000 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 4,Heredia
2018,BMW,X1,5,"['X1', '•', '5', 'Pas.']", 14700000, 27477,Gasolina,1500 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 6,San José
2021,Nissan,QASHQAI,5,"['QASHQAI', '•', '5', 'Pas.']", 14700000, 27477,Gasolina,2000 cc,Automática,Todo Terreno 4x2,BLANCO,GRIS,Termina en 8,San José
2016,Isuzu,DMAX,5,"['DMAX', '•', '5', 'Pas.']", 14700000, 27477,Diesel,2500 cc,Manual,Pickup 4x4,NEGRO,NEGRO,Termina en 3,Cartago
2017,Honda,CRV LX,5,"['CRV', 'LX', '•', '5', 'Pas.']", 14700000, 27477,Gasolina,2400 cc,Automática,Todo Terreno 4x2,GRIS GRAFITO,NEGRO,Termina en 7,San José
2008,Toyota,PRADO,8,"['PRADO', '•', '8', 'Pas.']", 14700000, 27477,Diesel,3000 cc,Automática,Todo Terreno 4x4,BLANCO,GRIS,Termina en 0,Alajuela
2022,Toyota,RUSH G,7,"['RUSH', 'G', '•', '7', 'Pas.']", 14700000, 27477,Gasolina,1600 cc,Automática,Todo Terreno 4x2,CAFE,BEIGE,Termina en 7,Heredia
2017,Nissan,FRONTIER NP300,5,"['FRONTIER', 'NP300', '•', '5', 'Pas.']", 14700000, 27477,Diesel,2500 cc,Manual,Pickup 4x2,BLANCO,NEGRO,Termina en 6,Alajuela
2021,Chevrolet,CAPTIVA,7,"['CAPTIVA', '•', '7', 'Pas.']", 14700000, 27477,Gasolina,1500 cc,Automática,Todo Terreno 4x2,ROJO,NEGRO,Termina en 7,Heredia
2017,Toyota,RAV4,5,"['RAV4', '•', '5', 'Pas.']", 14700000, 27477,Gasolina,2500 cc,Manual,Todo Terreno 4x2,GRIS CLARO,NEGRO,Termina en,San José
2014,Hino,300,3,"['300', '•', '3', 'Pas.']", 14700000, 27477,Diesel,4000 cc,Manual,Camión 4.0-4.5 ton.,BLANCO,GRIS,Termina en 2,San José
2020,Hyundai,TUCSON GL,5,"['TUCSON', 'GL', '•', '5', 'Pas.']", 14700000, 27477,Gasolina,2000 cc,Automática,Todo Terreno 4x2,VINO,NEGRO,Termina en 8,San José
2018,BMW,I3 S,4,"['I3', 'S', '•', '4', 'Pas.']",$ 27500,¢ 14712500,Eléctrico,0 cc,Automática,Hatchback,GRIS GRAFITO,GRIS,Termina en 2,Alajuela
2017,Mercedes Benz,"GLA180 • 5 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Automática Estilo: Todo Terreno 4x2 Exc estado !! Elegante !! Véalo Color Exterior: NEGRO Color Interior: BEIGE Placa: Termina en 1 Provincia: San José $ 27,500 (¢",Ver,"['Benz', 'GLA180', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Exc', 'estado', '!!', 'Elegante', '!!', 'Véalo', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'BEIGE', 'Placa:', 'Termina', 'en', '1', 'Provincia:', 'San', 'José', '$', '27,500', '(¢', '14,712,500)*', 'Ver', 'Detalles']",$ 27500,¢ 14712500,Gasolina,1600 cc,Automática,Todo Terreno 4x2,NEGRO,BEIGE,Termina en 1,San José
2011,Land Rover,"RANGE ROVER SPORT HSE • 5 Pas. Combustible: Diesel Cilindrada: 3000 cc Transmisión: Automática Estilo: Todo Terreno 4x4 Audio Harman Kardon - Exc Estado Mecánico - Barrio Los Yoses - Solo WhatsApp - Incluye Honorarios Color Exterior: NEGRO Color Interior: CUERO BEIGE Placa: ND Provincia: San José ¢ 14,712,500 ($",Ver,"['Rover', 'RANGE', 'ROVER', 'SPORT', 'HSE', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '3000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Audio', 'Harman', 'Kardon', '-', 'Exc', 'Estado', 'Mecánico', '-', 'Barrio', 'Los', 'Yoses', '-', 'Solo', 'WhatsApp', '-', 'Incluye', 'Honorarios', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'CUERO', 'BEIGE', 'Placa:', 'ND', 'Provincia:', 'San', 'José', '¢', '14,712,500', '($', '27,500)*', 'Ver', 'Detalles']", 14712500, 27500,Diesel,3000 cc,Automática,Todo Terreno 4x4,NEGRO,CUERO BEIGE,ND,San José
2020,Hyundai,"TUCSON S • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x4 Bajo Km EXC estado mecánica carrocería pintura DEKRA EN BLANCO impecable uso ciudad RECIBO-FINANCIO Color Exterior: PLATA Color Interior: NEGRO Placa: Termina en 9 Provincia: Heredia ¢ 14,712,500 ($",Ver,"['TUCSON', 'S', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Bajo', 'Km', 'EXC', 'estado', 'mecánica', 'carrocería', 'pintura', 'DEKRA', 'EN', 'BLANCO', 'impecable', 'uso', 'ciudad', 'RECIBO-FINANCIO', 'Color', 'Exterior:', 'PLATA', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '9', 'Provincia:', 'Heredia', '¢', '14,712,500', '($', '27,500)*', 'Ver', 'Detalles']", 14712500, 27500,Gasolina,2000 cc,Automática,Todo Terreno 4x4,PLATA,NEGRO,Termina en 9,Heredia
2020,Toyota,"RAV4 LE • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Manual Estilo: Todo Terreno 4x4 Motor 2.0L,VVT-I,4x4,Caja 6,3 modos de manejo,muy económico,DEKRA 2025,Garantía 6 meses. Color Exterior: BLANCO Color Interior: NEGRO Placa: ND Provincia: Heredia $ 27,500 (¢",Ver,"['RAV4', 'LE', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Motor', '2.0L,VVT-I,4x4,Caja', '6,3', 'modos', 'de', 'manejo,muy', 'económico,DEKRA', '2025,Garantía', '6', 'meses.', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'ND', 'Provincia:', 'Heredia', '$', '27,500', '(¢', '14,712,500)*', 'Ver', 'Detalles']",$ 27500,¢ 14712500,Gasolina,2000 cc,Manual,Todo Terreno 4x4,BLANCO,NEGRO,ND,Heredia
2018,BMW,X1,5,"['X1', '•', '5', 'Pas.']",$ 27500,¢ 14712500,Gasolina,1500 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO CUERO,Termina en 4,San José
2017,Mercedes Benz,GLA180,5,"['Benz', 'GLA180', '•', '5', 'Pas.']",$ 27500,¢ 14712500,Gasolina,1600 cc,Automática,Todo Terreno 4x2,NEGRO,BEIGE,Termina en 1,San José
2008,Toyota,FJ CRUISER,5,"['FJ', 'CRUISER', '•', '5', 'Pas.']",$ 27500,¢ 14712500,Gasolina,4000 cc,Automática,Todo Terreno 4x4,AZUL,NEGRO,Termina en 0,San José
2010,Dodge/RAM,RAM 1500 SLT,5,"['RAM', '1500', 'SLT', '•', '5', 'Pas.']",$ 27500,¢ 14712500,Gasolina,5700 cc,Automática,Pickup 4x4,AZUL,NEGRO,Termina en 6,San José
2016,BMW,X3,4,"['X3', '•', '4', 'Pas.']",$ 27500,¢ 14712500,Gasolina,2000 cc,Automática,Todo Terreno 4x2,BLANCO,No indica,Termina en 8,San José
2016,Audi,Q5,4,"['Q5', '•', '4', 'Pas.']",$ 27500,¢ 14712500,Diesel,cc,Automática,Todo Terreno 4x2,PLATEADO,No indica,Termina en 0,San José
2007,Jeep,WRANGLER UNLIMITED SAHARA,5,"['WRANGLER', 'UNLIMITED', 'SAHARA', '•', '5', 'Pas.']",$ 27500,¢ 14712500,Gasolina,3800 cc,Automática,Todo Terreno 4x4,VINO,NEGRO,Termina en 0,Heredia
2019,Hyundai,TUCSON GL,5,"['TUCSON', 'GL', '•', '5', 'Pas.']",$ 27500,¢ 14712500,Gasolina,2000 cc,Automática,Todo Terreno 4x2,NEGRO,NEGRO,Termina en 3,San José
2022,Volkswagen,NIVUS,5,"['NIVUS', '•', '5', 'Pas.']",$ 27500,¢ 14712500,Gasolina,1000 cc,Automática,Todo Terreno 4x2,BLANCO,GRIS,Termina en 4,San José
2016,BMW,X3,4,"['X3', '•', '4', 'Pas.']",$ 27500,¢ 14712500,Gasolina,2000 cc,Automática,Todo Terreno 4x2,BLANCO,No indica,Termina en 8,San José
2018,Hyundai,TUCSON GL,5,"['TUCSON', 'GL', '•', '5', 'Pas.']",$ 27500,¢ 14712500,Gasolina,2000 cc,Automática,Todo Terreno 4x2,BLANCO,,Termina en 6,San José
2018,Toyota,"RAV4 • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x2 UN SOLO DUEÑO, COMPRADO EN AGENCIA, PANTALLA ANDROID,LUCES LED,CAMARA CON SENSORES DE RETROCESO. Color Exterior: BLANCO Color Interior: NEGRO Placa: Termina en 2 Provincia: San José ¢ 14,750,000 ($",Ver,"['RAV4', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'UN', 'SOLO', 'DUEÑO,', 'COMPRADO', 'EN', 'AGENCIA,', 'PANTALLA', 'ANDROID,LUCES', 'LED,CAMARA', 'CON', 'SENSORES', 'DE', 'RETROCESO.', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '2', 'Provincia:', 'San', 'José', '¢', '14,750,000', '($', '27,570)*', 'Ver', 'Detalles']", 14750000, 27570,Gasolina,2000 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,Termina en 2,San José
2022,Great Wall,"WINGLE 7 • 5 Pas. Combustible: Diesel Cilindrada: 2000 cc Transmisión: Manual Estilo: Pickup 4x4 Excelente estado. Llantas AT. Thule box y rack. Pegadero carreta Color Exterior: BLANCO Color Interior: NEGRO Placa: Termina en 2 Provincia: San José ¢ 14,750,000 ($",Ver,"['Wall', 'WINGLE', '7', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pickup', '4x4', 'Excelente', 'estado.', 'Llantas', 'AT.', 'Thule', 'box', 'y', 'rack.', 'Pegadero', 'carreta', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '2', 'Provincia:', 'San', 'José', '¢', '14,750,000', '($', '27,570)*', 'Ver', 'Detalles']", 14750000, 27570,Diesel,2000 cc,Manual,Pickup 4x4,BLANCO,NEGRO,Termina en 2,San José
2012,BMW,"740I • 5 Pas. Combustible: Gasolina Cilindrada: 3000 cc Transmisión: Automática Estilo: Sedán Detalles minimos super lujoso paquete M muy bien cuidado en todo sentido Color Exterior: NEGRO Color Interior: BEIGE Placa: Termina en 0 Provincia: Alajuela ¢ 14,780,000 ($",Ver,"['740I', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '3000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'Detalles', 'minimos', 'super', 'lujoso', 'paquete', 'M', 'muy', 'bien', 'cuidado', 'en', 'todo', 'sentido', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'BEIGE', 'Placa:', 'Termina', 'en', '0', 'Provincia:', 'Alajuela', '¢', '14,780,000', '($', '27,626)*', 'Ver', 'Detalles']", 14780000, 27626,Gasolina,3000 cc,Automática,Sedán,NEGRO,BEIGE,Termina en 0,Alajuela
2015,Nissan,"NAVARA • 4 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Pickup 4x4 Exte en Guqpiles excelente estado Color Exterior: AZUL Color Interior: GRISL Placa: Termina en 0 Provincia: Limón ¢ 14,800,000 ($",Ver,"['NAVARA', '•', '4', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pickup', '4x4', 'Exte', 'en', 'Guqpiles', 'excelente', 'estado', 'Color', 'Exterior:', 'AZUL', 'Color', 'Interior:', 'GRISL', 'Placa:', 'Termina', 'en', '0', 'Provincia:', 'Limón', '¢', '14,800,000', '($', '27,664)*', 'Ver', 'Detalles']", 14800000, 27664,Diesel,2500 cc,Manual,Pickup 4x4,AZUL,GRISL,Termina en 0,Limón
2015,Mercedes Benz,CLA200,5,"['Benz', 'CLA200', '•', '5', 'Pas.']",$ 27500,¢ 14712500,Gasolina,1600 cc,Automática,Sedán,GRIS PLATA,NEGRO,ND,San José
2019,Hyundai,IONIQ LIMITED,5,"['IONIQ', 'LIMITED', '•', '5', 'Pas.']", 14750000, 27570,Eléctrico,0 cc,Automática,Sedán,PLATEADO,CUERO GRIS,ND,San José
2011,Toyota,HILUX SR,5,"['HILUX', 'SR', '•', '5', 'Pas.']", 14750000, 27570,Diesel,2400 cc,Manual,Pickup 4x4,BEIGE,GRIS,Termina en 2,San José
2008,Toyota,LAND CRUISER PRADO VX,7,"['LAND', 'CRUISER', 'PRADO', 'VX', '•', '7', 'Pas.']", 14750000, 27570,Diesel,3000 cc,Automática,Todo Terreno 4x4,BLANCO,BEIGE,ND,Cartago
2021,Nissan,SENTRA,5,"['SENTRA', '•', '5', 'Pas.']", 14750000, 27570,Gasolina,2000 cc,Automática,Sedán,BLANCO PERLADO,NEGRO,Termina en 0,Cartago
2017,Kia,SORENTO,7,"['SORENTO', '•', '7', 'Pas.']", 14750000, 27570,Diesel,2200 cc,Automática,Todo Terreno 4x4,NEGRO PERLADO,NEGRO,Termina en 3,San José
2017,Toyota,RAV4,5,"['RAV4', '•', '5', 'Pas.']", 14750000, 27570,Gasolina,2000 cc,Automática,Todo Terreno 4x4,BLANCO,NEGRO,Termina en 9,San José
2022,Volkswagen,NIVUS,5,"['NIVUS', '•', '5', 'Pas.']", 14750000, 27570,Gasolina,1000 cc,Automática,Todo Terreno 4x2,NEGRO,NEGRO,Termina en 6,San José
